ID,Permalink,Title,Content,"Image Featured",Date,Duur,Kosten,Datum,Plaats,"Externe URL"
6044,https://dutchdigitalagencies.com/event/webinar-heeft-hybride-werken-de-toekomst/,"Webinar: heeft hybride werken de toekomst?","<!-- wp:paragraph -->
<p>Door de maatregelen rondom corona werken we al sinds maart massaal thuis. Er zijn veel positieve berichten, maar ondertussen worden ook de nadelen steeds duidelijker. Vastgoedadviseur <a href=""https://www.cbre.nl"" target=""_blank"" rel=""noreferrer noopener"">CBRE</a> schreef onlangs een whitepaper over de precaire balans tussen BRICKS (vastgoed), BYTES (technologie) en BEHAVIOR (social kapitaal). Downsizen in één domein leidt onverbiddelijk tot opschalen in de andere twee. Vastgoed gaat namelijk niet over meters, maar over mensen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Tijdens een webinar op 21 januari (start 13.00 uur), vertellen Maaike Bone en Stefania Maltha meer over hybride werken. <br>Welke trends spelen er in deze hybride wijze van (thuis)werken.<br>Hoe vertaalt zich dat in een fysieke werkomgeving.<br>Hoe neem je je organisatie mee in deze nieuwe manier van werken.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je hierbij aanwezig zijn, laat het ons dan weten via <a rel=""noreferrer noopener"" href=""mailto:info@dutchdigitalagencies.com"" target=""_blank"">info@dutchdigitalagencies.com</a>. Wij delen dan voor het webinar de zoomlink. Heb je zelf specifieke vragen? Laat het ons ook even weten.<br><br><strong>De webinar is exclusief voor leden van Dutch Digital Agencies.</strong></p>
<!-- /wp:paragraph -->",,"2021-01-20 08:51:46",,,21/01/2021,,
6052,https://dutchdigitalagencies.com/event/webinar-update-corona-maatregelen/,"Webinar: update corona maatregelen","<!-- wp:paragraph -->
<p>Op&nbsp;donderdag 4 februari is het tijd voor een update over alle maatregelen rondom Corona. Waar staan we nu als het gaat om de NOW regeling en wat zijn de verwachtingen voor de nabije toekomst? Hoe ga je om met de uitstel van&nbsp;betaling aan de Belastingdienst? En wat is de rol van de accountant als het gaat om alle regelingen?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br>Andere onderwerpen die aan bod komen zijn de werkkostenregeling, thuiswerkvergoedingen en het inrichten van een thuiswerkplek. Wat zijn de mogelijkheden?&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Arnoud Brouwer en zijn collega’s van Facet Accountants geven een update.&nbsp;Hebben jullie zelf specifieke vragen? Laat het ons weten via&nbsp;<a>info@dutchdigitalagencies.com</a>&nbsp;of stel ze tijdens de webinar.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Deze webinar is exclusief voor leden van Dutch Digital Agencies.</strong><br></p>
<!-- /wp:paragraph -->",,"2021-01-20 09:05:13","1 uur",,04/02/2021,,
14799,https://dutchdigitalagencies.com/event/webinar-samenwerken-op-afstand/,"Webinar: samenwerken op afstand","<!-- wp:paragraph -->
<p><strong>Over leiderschap &amp; motiveren in een nieuwe realiteit</strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Op dinsdag 9 maart om 13.00 uur is de webinar ‘samenwerken op afstand’. In een kort tijd is werken op afstand is de nieuwe realiteit geworden. De manier van samenwerken is sterk veranderd en voor het leiden en coachen van teams zijn andere vaardigheden en een andere attitude nodig. Wat komt er kijken bij het motiveren en inspireren van je collega’s op afstand? En hoe zorg je ervoor dat jouw team zich verbonden blijft voelen met elkaar en de organisatie? Het sturen van samenwerking is nog nooit zo belangrijk geweest.&nbsp; Dat vraagt om nieuw leiderschap, dat vraagt om ‘<strong><em>thuis geven als leider’: </em></strong>&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Hoe geef je zelf ‘thuis’? Met andere woorden, hoe neem je zelf de verantwoordelijkheid voor jouw rol?</li><li>Hoe laat je jouw collega zich ‘thuis’ voelen? Hoe zorg je ervoor dat jouw collega’s lekker in hun vel zitten en hoe haal je het beste uit de samenwerking?</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>De webinar wordt gegeven door Frank van Veghel, van Alter Motivational Excellence, leiderschaps- en management consultant en Folkert de Jong van Ordina, digitale transfomation strategist. Ze gaan in 1 uur&nbsp; in op het inspireren, motiveren en faciliteren van collega’s en samenwerking en beantwoorden de volgende vragen:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Wat betekent <strong><em>”thuis geven als leider”?</em></strong></li><li>Wat leert onderzoek ons?</li><li>Wat wordt van jou verwacht en welke&nbsp; randvoorwaarden en eigenschappen zijn essentieel?</li><li>Wat is het verschil tussen inspireren en motiveren en hoe kan je daar invulling aan geven?</li><li>Hoe help je mensen continu beter te worden en vergroot je de voldoening bij jezelf en anderen?</li><li>Waarom inclusiviteit en diversiteit geen modewoorden zijn.</li><li>En hoe zorgen we voor verbinding?</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Wil je hierbij zijn? Aanmelden kan via <a>info@dutchdigitalagencies.com</a>. Wij sturen je vervolgens de link naar het webinar en een link naar een korte vragenlijst (de uitkomsten worden besproken tijdens het webinar).&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De webinar is exclusief voor leden van Dutch Digital Agencies</p>
<!-- /wp:paragraph -->",,"2021-01-28 10:31:28","1 uur",,09/03/2021,,
14866,https://dutchdigitalagencies.com/event/ledenvergadering/,"DDA Ledenvergadering","<!-- wp:paragraph -->
<p>Op donderdag 22 april is de eerste ledenvergadering van 2021. Tijdens de meeting geven de bestuursleden een update over hun portefeuille. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Gezien de maatregelen is de ledenvergadering ook deze keer online.  De ledenvergadering is exclusief voor leden van DDA. Binnenkort volgt de uitnodiging via de mail. Meer weten? Laat het ons weten via het formulier.</p>
<!-- /wp:paragraph -->",,"2021-01-29 11:58:12","2 uur",,22/04/2021,Online,
131040,https://dutchdigitalagencies.com/event/webinar-de-kracht-van-diversiteit-inclusie/,"Webinar:  De kracht van Diversiteit & Inclusie","<!-- wp:paragraph -->
<p>Op dinsdag 13 april 13 uur organiseert DDA de webinar De kracht van Diversiteit &amp; Inclusie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Waarom Diversiteit &amp; Inclusie?</strong><br>Divers samengestelde teams hebben de potentie productiever, creatiever en winstgevender te zijn, omdat mensen zich veiliger, meer op hun gemak en zelfverzekerd voelen. Daarnaast vergroot je met een divers team je markt doordat je toegang krijgt tot meer groepen klanten. Maar om dat te bereiken, is een inclusieve cultuur vereist: een werkomgeving die alle verschillen benut. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Uit het DDA-ledenonderzoek kwam naar voren dat leden behoefte hebben om meer te weten over D&amp;I, tips willen om ermee te starten en kennis willen delen met andere bureaus.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Webinar</strong><br>Gloria Keukens van Mondiaal Training verzorgt de webinar op 13 april en zal ingaan op deze onderwerpen: </p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>5 redenen waarom D&amp;I belangrijk is voor je bedrijf </li><li>Voordelen en valkuilen van werken in een divers team en hoe je het meeste uit je diverse team haalt </li><li>Zo start je met diversiteit en inclusie in jouw bedrijf</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>Aansluitend op de webinar delen we ook een <em>Handreiking om te starten met D&amp;I</em>, een naslagwerk vol praktische tips om te starten met diversiteit initiatieven met de meeste impact.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>D&amp;I Programma </strong><br>Deze webinar is de aftrap van een uitgebreider Diversiteit &amp; Inclusie programma met verdiepende workshops en kennissessies door experts uit ons eigen DDA-netwerk.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Wil je hierbij zijn?</strong> <br>Aanmelden kan via info@dutchdigitalagencies.com.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Heb jij je al opgegeven? Uiterlijk maandag 12 april delen we via mail de Zoom link naar de webinar.<br><br><br><br>De webinar is exclusief voor leden van Dutch Digital Agencies<br></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/03/RMY05366-scaled.jpg,"2021-03-17 08:44:24","1 uur",,13/04/2021,,
131049,https://dutchdigitalagencies.com/event/webinar-cmd-talent-event/,"Webinar: CMD Talent Event","<!-- wp:paragraph -->
<p>DDA organiseert op 8 april het online CMD Talent Event, de online variant van de INCMD-DDA Talentendag. Het liefst hadden we dit event zoals voorgaande jaren fysiek gehouden, hopelijk lukt dat volgend jaar weer. Het doel van het event is aan CMD-studenten te laten zien hoe het is om te werken bij een digital agency. Daarnaast kunnen medewerkers van bureaus en CMD-talent elkaar ontmoeten. </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4><strong>Het programma</strong></h4>
<!-- /wp:heading -->

<!-- wp:list -->
<ul><li>We starten met een keynote van <strong>Pieter Aarts</strong>. Hij heeft 20 jaar ervaring als designer bij bekende Nederlandse digitale bureaus zoals Fabrique, Dept en Osudio, nu werkt hij bij EPAM Continuum. In zijn presentatie gaat Pieter eerst in op de veranderingen in ons werkveld, waaronder de effecten van de corona pandemie. Hij sluit af met zijn persoonlijke take-aways voor het komende jaar en advies voor jullie: Waar kun je als CMD student hierna het verschil maken? Waar zitten de haakjes voor jouw afstuderen, stage of de eerste stappen in jouw loopbaan?</li><li>Case 1: <strong>Shiri Peters</strong>, concepter bij digital agency <strong>FX Agency</strong>, vertelt over de case 'Top Employer Certification Celebration 2021 van Top Employers Institute. Een volledig virtuele en live award show voor meer dan 10.000 bezoekers van over de hele wereld, om je vingers bij af te likken.</li><li>Alumni <strong>Annabel Pieren</strong>, visual designer bij digital agency <strong>Essense</strong>, vertelt hoe het is om te werken in de bureauwereld. En ze geeft jullie tips die ze goed had kunnen gebruiken toen ze zelf net afgestudeerd was.</li><li>Case 2: <strong>Stefan Veen, </strong>senior UX designer van<strong> Momkai</strong>, laat zien hoe je met <em>memberful design</em> de band met je ‘gebruikers’ kunt versterken door ze als leden te zien. </li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p><strong>Talent Chat </strong><br>We sluiten het programma af met de <em>Talent Chat</em> in de video conference tool <a href=""https://getmibo.com/"" target=""_blank"" rel=""noreferrer noopener"">Mibo</a> van Q42! Hier kunnen studenten en bureaus met elkaar kennismaken en verder praten over de presentaties. </p>
<!-- /wp:paragraph -->

<!-- wp:heading {""level"":4} -->
<h4><strong>Wil je het CMD Talent Event bijwonen?</strong> </h4>
<!-- /wp:heading -->

<!-- wp:paragraph -->
<p>* Ben je CMD-student? Meld je dan <a href=""https://forms.gle/Yzu7hmmT8WYB28L89"" target=""_blank"" rel=""noreferrer noopener"">hier</a> aan. <br>* Werk je bij een van de leden van Dutch Digital Agencies en wil je bij de Talent Chat zijn? Meld je dan aan via <a href=""https://forms.gle/dEefzaNC2hTWaZGw6"" target=""_blank"" rel=""noreferrer noopener"">dit formulier</a>. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>  </p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/03/DDA_Talentday_0376-scaled.jpg,"2021-03-17 08:40:18",2,,08/04/2021,,
149919,https://dutchdigitalagencies.com/event/webinar-digital-ethics-hoe-geef-je-dat-vorm-met-je-klant/,"Webinar Digital Ethics: hoe geef je dat vorm met je klant","<!-- wp:paragraph -->
<p>Digitalisering dringt door tot ieder aspect van ons leven. De digitale bureaus spelen hierbij een belangrijke rol. Helaas zijn er diverse voorbeelden van ongewenste effecten of misbruik in deze tijd. Het is tijd om na te denken over de maatschappelijke en morele impact van technologie. Tijdens de webinar Digital Ethics op donderdag 27 mei neemt Robert de Snoo, van het Human &amp; Tech institute, jullie mee in de ontwikkelingen en gevolgen met betrekking tot privacy en ethiek.&nbsp;&nbsp;&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Hoe ga je om met de ethische aspecten van datagebruik en digital marketing? En hoe creëer je vertrouwen in je organisatie? Wat is digital ethics en hoe geef je dat vorm samen met je klant. Het Human &amp; Tech Institute ontwikkelde met vooraanstaande denkers uit wetenschap, overheid en bedrijfsleven de Trust canvas: een methodiek die bronnen van vertrouwen identificeert, ontsluit en vertaalt naar nieuw zakelijk succes. Daarnaast biedt het concrete handvaten voor ethische reflectie in de praktijk. Ethiek is leuk maar het moet wel geld opleveren  voor digital agencies. Robert vertelt ons meer aan de hand van voorbeelden uit de praktijk.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Innovatie cases politie</strong><br>Tevens zal Gerbrand Mijzen, strategisch adviseur bij de staf korpsleiding van politie en coördinator Ethiektafels voor het programma Cybercrime en Digitalisering en de portefeuille Ethiek, vertellen over de ervaringen die politie heeft met ethische reflectief op digitale en data innovaties. <br>Een organisatie die ethische reflectie rond digitalisering en innovatie naar de praktijk probeert te brengen is de politie. Voor politie geldt dat ethiek eigenlijk deel is van de ‘dienstverlening’. De macht van politie leunt immers slechts deels op de formele macht (de wet) en voor een groot gedeelte op legitimiteit die de burger aan politie geeft. Als de politie bij haar taakuitvoering geen goed verhaal heeft komt die legitimiteit vrij gemakkelijk onder druk te staan.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De politie heeft onder andere in de toepassing van de begeleidingsethiek een manier gevonden om de politiewaarden te vertalen naar het concrete politieoptreden en naar de manier waarop we ook intelligence verzamelen, opsporing verwerk verrichten, etc. Deze praktische toepassing is noodzakelijk voor een organisatie als politie, waar een cultuur heerst die erg gericht is op het handelen en voor overwegend theoretische, filosofische afwegingen ook geen brede animo is te vinden.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Heb je zelf vragen? Laat het ons vast weten. Wil je erbij zijn? Meld je aan via info@dutchdigitalagencies.com</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Dit event is Powered by <a href=""https://www.clicknl.nl/"" target=""_blank"" rel=""noreferrer noopener"">CLICKNL</a></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/04/RMY02460-scaled.jpg,"2021-04-29 06:25:03","1 uur",,27/05/2021,Online,
149936,https://dutchdigitalagencies.com/event/webinar-ondernemerschap-groei/,"Webinar: Ondernemerschap & Groei","<!-- wp:paragraph -->
<p>Hoe kies je de juiste (groei)strategie voor jouw bureau? Welke strategie past bij jouw ambities? Welke stappen kun je op korte termijn zetten die op de lange termijn het verschil gaan maken? Tijdens deze sessie gaan we in op jouw rol als ondernemer, je medewerkers, klanten (welke klanten passen bij je, welke laat je gaan), over cash als motor van groei, de strategische keuzes die je moet maken en een messcherpe executie.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Rutger Prent van GoFastForward neemt je mee in een verhaal over de groei van je bedrijf rondom de methodiek van Scaling-Up. Daarnaast sluiten Martijn Vervoordeldonk en Zakaria Amlal aan. Martijn iis als ambassadeur verbonden aan GoFastForward. In die rol geeft hij ondernemers advies op basis van zijn eigen ervaringen.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De webinar is alleen toegankelijk voor leden van DDA.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/04/DDA_Ledenvergadering_0046-scaled.jpg,"2021-04-29 13:24:56","1,5 uur",,08/06/2021,Online,
149942,https://dutchdigitalagencies.com/event/dutch-digital-day-2/,"Dutch Digital Day","<!-- wp:paragraph -->
<p>Op vrijdag 25 juni is het weer zover: Dutch Digital Day! Het thema van deze 7de editie is ‘Metaverse’. Daar waar de virtuele en fysieke wereld elkaar ontmoeten. The next generation van het internet, waarin alles samenkomt. Toepasselijk voor deze tijd! De editie van 2021 wordt ook weer een online event.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Op 25 juni geven wij een ode aan jullie! Aan alle developers, (ux) designers, strategen, art &amp; creative directors, projectmanagers, producenten en chiefs. Ook deze editie wil je niet missen!</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ook dit jaar zullen we jullie niet teleurstellen en een flinke dosis inspiratie injecteren! Je kan van ons verwachten dat we jullie weer zullen prikkelen en zullen verrassen uit onverwachte hoek.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Praktisch:</strong><br>Vrijdag 25 juni<br>14.30 - 16.30 uur<br>Online edition </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Tickets: <a href=""https://dutchdigitalday.com"" target=""_blank"" rel=""noreferrer noopener"">https://dutchdigitalday.com</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Programma</strong><br>14:30 Start DDD -&nbsp;Welcome Jim Stolze<br>14:35 David Mattin&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><strong>Powered by <a href=""https://www.clicknl.nl"" target=""_blank"" rel=""noreferrer noopener"">CLICKNL</a></strong><br>14:50 Anouk Kruithof<br>15:05 Tijmen Schep  <br>15:25 Payal Arora <br>15:40 Christiaan Triebert </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><br>15:55 Anouk Wipprecht <br>16:10 Jon Tai <br>16:30 - 17:30 DJ Joris</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Dutch Digital Day is powered by <a href=""https://www.ictrecht.nl/nl/"">ICTRecht</a> en <a href=""https://fxagency.nl"">FX Agency</a>. </p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/04/RMY05372-scaled.jpg,"2021-04-29 13:36:14","2 uur",geen,25/06/2021,Online,
150233,https://dutchdigitalagencies.com/event/webinar-cloud-native-technology-welke-technologische-keuze-moet-je-maken/,"Webinar: Cloud Native Technology, welke technologische keuze moet je maken.","<!-- wp:paragraph -->
<p>Veel bureaus zijn bezig met de nieuwe cloud native technologie (denk aan kubernetes etc.). Welke technologische keuzes kun je hierin het beste maken? Op 17 juni organiseren we in samenwerking met True een webinar om jullie een antwoord te geven op deze vraag.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wat is Cloud Native precies? Waarom juist nu inzetten op Cloud Native? Wat zijn de beste keuzes als het gaat om Cloud Native Technologie? Hoe maak je de keuze die past bij jouw wensen? En welke skillset heb je nodig om een cloud native omgeving te kunnenmanagen?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Ben jij CTO, Dev Ops engineer, developer of heb je in een andere functie te maken met deze materie en wil je meer weten? We zien je graag bij de webinar op 17 juni om 13.00 uur. De webinar is interactief en duurt ongeveer 1 uur. Ben je erbij? Geef je op via onderstaand formulier. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>De webinar is exclusief voor leden van DDA.</p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/05/scott-graham-5fNmWej4tAA-unsplash-scaled.jpg,"2021-05-14 07:01:24","1 uur",gratis,17/06/2021,Online,
150919,https://dutchdigitalagencies.com/event/insights-uit-de-kengetallen-de-praktische-toepassing-van-het-dashboard/,"Insights uit de kengetallen, de praktische toepassing van het dashboard","<!-- wp:paragraph -->
<p><strong>Op donderdag 30 september om 13.00 uur  is de sessie: Insights uit de kengetallen. Dit jaar een andere insteek dan andere jaren. Gastspreker Olivier Zeestraten, business coach en expert op het gebied van cijfers, laat ons zien hoe je de informatie van het dashboard praktisch kunt toepassen en zo de performance van je business kunt opschalen. </strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Als ambitieus bureau is het vaak balanceren tussen groei, winstgevendheid en liquiditeit. Achteraf zie je dat duidelijk terug in je cijfers, maar hoe kijk je vooruit? En wat is ‘goede’ winstgevendheid? Hoe kom je daar? Wanneer is er ruimte om te groeien in mensen? Hoe stuur je de business op kpi’s? En hoe krijg je je team daarin mee?&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Tijdens de sessie geeft Olivier tips, voorbeelden en hands-on inzichten die de aansturing van jouw business naar de next level trekt.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je hierbij aanwezig zijn? Laat het ons weten via <a>info@dutchdigitalagencies.com</a>. </p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>Deze sessie is alleen toegankelijk voor leden van DDA.</em></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/07/sincerely-media-dGxOgeXAXm8-unsplash-scaled.jpg,"2021-07-05 06:18:12","2 uur",,30/09/2021,Online,
150930,https://dutchdigitalagencies.com/event/update-salarishuis-functiegebouw/,"Update Salarishuis & Functiegebouw","<!-- wp:paragraph -->
<p><strong>Op donderdag 9 september is de kennissessie 'Salarishuis &amp; Functiegebouw'.  Tijdens deze kennissessie gaat Marloes Rutten van Ruttengoddijn in op de vernieuwde versie van het document 'Salarishuis &amp; Functiegebouw'. </strong></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Welke verschillen zien we in het onderzoek t.o.v vorig jaar? Wat zijn opvallende resultaten? Op basis van de resultaten neemt Marloes ons mee in de nieuwe versie van het salarishuis &amp; functiegebouw en hoe je deze kunt inzetten binnen jouw organisatie.&nbsp;</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Daarnaast lanceren wij een toolkit met verschillende documenten die je kunt inzetten om zelf een functiegebouw op te zetten die past binnen jouw organisatie.&nbsp;&nbsp;<br></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je hierbij aanwezig zijn? Laat het ons weten via <a>info@dutchdigitalagencies.com</a>.</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>Deze sessie is alleen toegankelijk voor leden van DDA.</em></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/07/headway-5QgIuuBxKwM-unsplash-scaled.jpg,"2021-07-05 06:20:57","2 uur",,09/09/2021,Online,
151506,https://dutchdigitalagencies.com/event/thuiswerken-het-nieuwe-normaal/,"Webinar arbeidsrecht - Thuiswerken: Het nieuwe normaal","<!-- wp:paragraph -->
<p><strong>Thuiswerken: Het nieuwe normaal</strong><br>Uit alle nieuwsberichten en onderzoeken die hierover zijn verschenen, valt op te maken dat&nbsp;thuiswerken óók na corona ‘het nieuwe normaal' is geworden. Steeds meer werknemers&nbsp;omarmen het feit dat op verschillende plekken wordt gewerkt, waarbij uit onderzoek van het FNV&nbsp;naar voren is gekomen dat slechts 10% weer helemaal terug wil naar kantoor. Ook werkgevers&nbsp;zien inmiddels de vele voordelen van thuiswerken. Kortom, thuiswerken, al dan niet deels, is een&nbsp;“blijvertje”.&nbsp;Dit brengt vanzelfsprekend ook nieuwe vragen en uitdagingen voor de werkgever met&nbsp;zich mee. <br>Daarom organiseren we op dinsdag 21 september om 15:00 uur de webinar&nbsp;Thuiswerken: 'Het nieuwe normaal'.<br>Charlotte Koopman, Arbeidsrechtsadvocaat en managing partner bij De Koning Vergouwen Advocaten zal de onderstaande&nbsp;onderwerpen behandelen:</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Thuiswerken en weer terug naar kantoor. Hoe zit dit juridisch?</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>- Bestaat er een recht op thuiswerken?&nbsp;<br>- Kan de werknemer verplicht worden om thuis te werken of juist op kantoor?<br>- Mag de werkgever thuiswerken weigeren?</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>Thuiswerken en arbeidsomstandigheden:</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>- Is de werkgever verplicht voorzieningen ter beschikking te stellen om het&nbsp;thuiswerken te faciliteren?<br>- Hoe dient de werkgever invulling te geven aan diens zorgplicht voor een veilige en gezonde werkomgeving?</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>&nbsp;Thuiswerken en vergoedingen. Hoe ga je om met de kosten van thuiswerken?</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>- Hoe ga je om met de kosten van inrichting werkplek?<br>- Thuiswerkvergoeding. Wat kan en wat mag?</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>&nbsp;Thuiswerken en controle.</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>- Wat als de werknemer niet goed functioneert?<br>- Mag je de werknemer controleren?</p>
<!-- /wp:paragraph -->

<!-- wp:list -->
<ul><li>&nbsp;Thuiswerken. Hoe regel je dit goed juridisch?</li></ul>
<!-- /wp:list -->

<!-- wp:paragraph -->
<p>- Thuiswerkbeleid en -overeenkomst?<br>- Medezeggenschap?</p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p>Wil je hierbij zijn? Geef je op via&nbsp;<a href=""mailto:info@dutchdigitalagencies.com"" target=""_blank"" rel=""noreferrer noopener"">info@dutchdigitalagencies.com</a></p>
<!-- /wp:paragraph -->

<!-- wp:paragraph -->
<p><em>Deze sessie is alleen toegankelijk voor leden van DDA.</em></p>
<!-- /wp:paragraph -->",https://dutchdigitalagencies.com/wp-content/uploads/2021/08/DDA-webinar-thuiswerken-arbeidsrechts.jpg,"2021-08-23 12:08:27",1,,21/09/2021,,
